run_id,source_family,agent,mode,benchmark,role,primary_category,count,extractor_version,run_role_total_invocations,run_role_category_share
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T16-45-50-GMT_run-group_codex-openrouter-v1_detect|2024-05-loop_4e822fcf-a943-4188-a295-34e0c304cfab,evmbench_runs_download,codex,detect,2024-05-loop,unknown,file_read_navigation,2,stable_schema,9,0.2222222222222222
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T16-45-50-GMT_run-group_codex-openrouter-v1_detect|2024-05-loop_4e822fcf-a943-4188-a295-34e0c304cfab,evmbench_runs_download,codex,detect,2024-05-loop,unknown,report_submission,2,stable_schema,9,0.2222222222222222
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T16-45-50-GMT_run-group_codex-openrouter-v1_detect|2024-05-loop_4e822fcf-a943-4188-a295-34e0c304cfab,evmbench_runs_download,codex,detect,2024-05-loop,unknown,text_search,4,stable_schema,9,0.4444444444444444
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,codex,detect,2025-02-thorwallet.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T16-48-34-GMT_run-group_codex-openrouter-v1_detect|2025-02-thorwallet_95543fbc-935b-4763-bdd4-84db41020084,evmbench_runs_download,codex,detect,2025-02-thorwallet,unknown,build_test,3,stable_schema,14,0.21428571428571427
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T16-48-34-GMT_run-group_codex-openrouter-v1_detect|2025-02-thorwallet_95543fbc-935b-4763-bdd4-84db41020084,evmbench_runs_download,codex,detect,2025-02-thorwallet,unknown,file_read_navigation,6,stable_schema,14,0.42857142857142855
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T16-48-34-GMT_run-group_codex-openrouter-v1_detect|2025-02-thorwallet_95543fbc-935b-4763-bdd4-84db41020084,evmbench_runs_download,codex,detect,2025-02-thorwallet,unknown,file_write_edit,1,stable_schema,14,0.07142857142857142
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T16-48-34-GMT_run-group_codex-openrouter-v1_detect|2025-02-thorwallet_95543fbc-935b-4763-bdd4-84db41020084,evmbench_runs_download,codex,detect,2025-02-thorwallet,unknown,report_submission,2,stable_schema,14,0.14285714285714285
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T16-48-34-GMT_run-group_codex-openrouter-v1_detect|2025-02-thorwallet_95543fbc-935b-4763-bdd4-84db41020084,evmbench_runs_download,codex,detect,2025-02-thorwallet,unknown,text_search,2,stable_schema,14,0.14285714285714285
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|detect|openrouter-v1/openai-gpt-5.4-sample-detect-only-small,evmbench_runs_download,unknown,detect,unknown,unknown,other,6,stable_schema,6,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-03-gitcoin.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,opencode,detect,2024-03-gitcoin.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-56-31-GMT_run-group_opencode-openrouter-v1_detect|2024-03-gitcoin_d3554c83-6411-4be1-b2f3-885f278763e5,evmbench_runs_download,opencode,detect,2024-03-gitcoin,unknown,file_read_navigation,57,stable_schema,68,0.8382352941176471
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-56-31-GMT_run-group_opencode-openrouter-v1_detect|2024-03-gitcoin_d3554c83-6411-4be1-b2f3-885f278763e5,evmbench_runs_download,opencode,detect,2024-03-gitcoin,unknown,file_write_edit,4,stable_schema,68,0.058823529411764705
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-56-31-GMT_run-group_opencode-openrouter-v1_detect|2024-03-gitcoin_d3554c83-6411-4be1-b2f3-885f278763e5,evmbench_runs_download,opencode,detect,2024-03-gitcoin,unknown,structured_subagent,3,stable_schema,68,0.04411764705882353
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-56-31-GMT_run-group_opencode-openrouter-v1_detect|2024-03-gitcoin_d3554c83-6411-4be1-b2f3-885f278763e5,evmbench_runs_download,opencode,detect,2024-03-gitcoin,unknown,text_search,4,stable_schema,68,0.058823529411764705
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,opencode,detect,2024-05-loop.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,build_test,2,stable_schema,183,0.01092896174863388
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,file_read_navigation,111,stable_schema,183,0.6065573770491803
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,file_write_edit,6,stable_schema,183,0.03278688524590164
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,git_vcs,8,stable_schema,183,0.04371584699453552
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,onchain_state_query,2,stable_schema,183,0.01092896174863388
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,structured_subagent,22,stable_schema,183,0.12021857923497267
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T17-26-53-GMT_run-group_opencode-openrouter-v1_detect|2024-05-loop_81f1d3e6-45fe-4f42-bf20-30214259262c,evmbench_runs_download,opencode,detect,2024-05-loop,unknown,text_search,32,stable_schema,183,0.17486338797814208
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,opencode,detect,2025-02-thorwallet.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,build_test,2,stable_schema,166,0.012048192771084338
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,file_read_navigation,115,stable_schema,166,0.6927710843373494
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,file_write_edit,16,stable_schema,166,0.0963855421686747
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,runtime_script,2,stable_schema,166,0.012048192771084338
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,structured_subagent,6,stable_schema,166,0.03614457831325301
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|opencode|gpt-5.4-6641e7fa|detect|2025-02-thorwallet|2026-05-13T17-55-36-GMT_run-group_opencode-openrouter-v1_detect|2025-02-thorwallet_54475d87-672b-461d-99bc-731b197f85e1,evmbench_runs_download,opencode,detect,2025-02-thorwallet,unknown,text_search,25,stable_schema,166,0.15060240963855423
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes/_task_results,evmbench_runs_download,codex,detect,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,build_test,3,stable_schema,22,0.13636363636363635
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,file_read_navigation,12,stable_schema,22,0.5454545454545454
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,file_write_edit,1,stable_schema,22,0.045454545454545456
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,report_submission,2,stable_schema,22,0.09090909090909091
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,runtime_script,1,stable_schema,22,0.045454545454545456
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-12T15-38-02-GMT_run-group_codex-openrouter-v1_detect|2025-06-panoptic_09b0faef-c1c4-4c30-8ec5-146fa9de2d19,evmbench_runs_download,codex,detect,2025-06-panoptic,unknown,text_search,3,stable_schema,22,0.13636363636363635
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes/_task_results,evmbench_runs_download,codex,exploit,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,build_test,5,stable_schema,42,0.11904761904761904
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,exploit_execution,2,stable_schema,42,0.047619047619047616
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,file_read_navigation,9,stable_schema,42,0.21428571428571427
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,file_write_edit,2,stable_schema,42,0.047619047619047616
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,onchain_state_query,18,stable_schema,42,0.42857142857142855
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,runtime_script,1,stable_schema,42,0.023809523809523808
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,shell_control_flow,1,stable_schema,42,0.023809523809523808
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-12T15-45-09-GMT_run-group_codex-openrouter-v1_exploit|2025-06-panoptic_bf045d41-6c9e-4e22-b347-d91223a0c3a6,evmbench_runs_download,codex,exploit,2025-06-panoptic,unknown,text_search,4,stable_schema,42,0.09523809523809523
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|patch|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes/_task_results,evmbench_runs_download,codex,patch,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-panoptic-all-modes|codex|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-12T15-40-47-GMT_run-group_codex-openrouter-v1_patch|2025-06-panoptic_19e44820-90b2-4742-9907-c27638f6e46f,evmbench_runs_download,codex,patch,2025-06-panoptic,unknown,build_test,9,stable_schema,24,0.375
